user_id,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,Saham_AUM,Saham_invested_amount
4409947,Male,25,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4365418,Male,25,Pelajar,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,440000.0
4374774,Male,25,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4312766,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,493333.3333333333
4346386,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Dari Suami / istri,1,73333.33333333333
4273891,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,560000.0
4305494,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,9400000.0
4275599,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,242307.6923076923
4308243,Female,25,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,98800.0
4312629,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,470000.0
4385652,Male,25,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,36000.0
4350475,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
4285303,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,40000.0
4382138,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,7120000.0
4249640,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,4615.384615384615
4254612,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,931428.5714285715
4372413,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4312315,Female,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,50000.0
4275635,Male,25,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4314549,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,224000.0
4263604,Male,25,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4387312,Male,25,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4305805,Male,25,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,1,4166666.6666666665
4395334,Female,25,PNS,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
4407235,Female,25,IRT,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
4279359,Female,25,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,100000.0
4255310,Female,25,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,826153.8461538461
4310113,Female,25,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
4378744,Female,25,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,1,1000000.0
4292750,Male,25,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
4352888,Male,25,Others,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,75000.0
4392671,Male,25,Swasta,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,1,10000.0
3693471,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,100000.0
3086214,Female,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
1788493,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Dari Suami / istri,1,70000.0
2290848,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3375248,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Tabungan,1,350454.54545454547
640161,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,113157.8947368421
705796,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,60909.09090909091
2026148,Female,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Dari Suami / istri,1,50000.0
2835077,Female,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,203181.81818181818
869714,Female,26,IRT,< 10 Juta,non referal,Dari Suami / istri,1,16538.46153846154
130279,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,38372.09302325582
2400111,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,0,0.0
2190752,Male,26,Swasta,< 10 Juta,non referal,Gaji,0,0.0
2618195,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,90000.0
624895,Female,26,IRT,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
1448167,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,240000.0
1415105,Female,26,IRT,Rp 10 Juta - 50 Juta,non referal,Gaji,1,5813.953488372093
2893831,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,60000.0
478277,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,258000.0
2777052,Male,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,1,440952.38095238095
3840064,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,479069.76744186046
3482031,Female,26,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1,747222.2222222222
2690702,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,26666.666666666668
2220018,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,841250.0
3863417,Female,26,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,1,10000.0
61414,Male,26,Pelajar,< 10 Juta,non referal,Tabungan,1,344.82758620689657
3803024,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Lainnya,0,0.0
510811,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3750515,Female,26,Pengusaha,> Rp 100 Juta - 500 Juta,non referal,Tabungan,1,1221311.475409836
3787284,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3734001,Female,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,19487.17948717949
3736033,Male,26,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,275000.0
676692,Male,26,Pengusaha,< 10 Juta,non referal,Gaji,0,0.0
712705,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Lainnya,1,1935.483870967742
3820568,Female,26,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,2962962.962962963
3748075,Male,26,Swasta,< 10 Juta,non referal,Gaji,0,0.0
2390310,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,490465.11627906974
3814200,Female,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,40000.0
3810874,Female,26,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3791484,Male,26,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
2468435,Male,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
2422593,Female,26,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,92368.42105263157
3799457,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1306666.6666666667
3763348,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,54400.0
2181489,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,65789.47368421052
3813535,Female,26,Pelajar,< 10 Juta,used referral,Gaji,0,0.0
3856917,Male,26,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3761109,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,240000.0
3751348,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,50000.0
3869860,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,866666.6666666666
3748267,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,108983.05084745762
3395837,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,152000.0
130182,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,140000.0
266120,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,108461.53846153847
3794505,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,254186.0465116279
3410505,Female,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,145454.54545454544
3785287,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,1507115.3846153845
3858709,Female,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3704940,Female,26,IRT,< 10 Juta,used referral,Tabungan,1,1050000.0
1074772,Male,26,Pelajar,< 10 Juta,non referal,Lainnya,1,200869.5652173913
195900,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1420000.0
3867038,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,129130.43478260869
3810094,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,12363.636363636364
3862034,Male,26,Pelajar,< 10 Juta,non referal,Lainnya,0,0.0
3790861,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,31206.896551724138
3795976,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,3636.3636363636365
3540158,Male,26,Pelajar,< 10 Juta,non referal,Hasil Investasi,0,0.0
3856424,Male,26,Others,< 10 Juta,used referral,Gaji,0,0.0
3797403,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3861477,Female,26,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,157997.67441860464
634035,Female,26,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,40000.0
3589760,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,29552314.777777776
3221512,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,2536666.6666666665
3841209,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,666666.6666666666
3822013,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,87962.96296296296
2736066,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,100000.0
3740149,Male,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,108412.69841269842
2679236,Female,26,Pelajar,< 10 Juta,non referal,Gaji,1,64642.857142857145
2051479,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,594398.4848484849
3093207,Female,26,Pelajar,< 10 Juta,used referral,Gaji,1,980000.0
3874063,Female,26,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,1,31860.46511627907
3874769,Female,26,IRT,< 10 Juta,non referal,Gaji,1,17948.71794871795
3876621,Male,26,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
3862882,Male,26,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3770025,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,50689.65517241379
2883398,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,994492.6571428571
3890459,Female,26,Pelajar,< 10 Juta,non referal,Gaji,1,128484.84848484848
2485727,Female,26,Pengusaha,< 10 Juta,non referal,Gaji,1,50000.0
3772498,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,0,0.0
3843889,Female,26,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,182352.9411764706
3243707,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3862005,Female,26,Swasta,< 10 Juta,used referral,Gaji,0,0.0
3781835,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,55517.24137931035
3804620,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,674901.9607843137
3753109,Male,26,Swasta,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,1,358750.0
750916,Female,26,Pelajar,< 10 Juta,non referal,Gaji,1,10000.0
709638,Male,26,Swasta,< 10 Juta,non referal,Gaji,1,969203.2166666667
925437,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,27869.555555555555
921845,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,6250.0
1329841,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Lainnya,0,0.0
1521960,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,23333.333333333332
2442887,Male,26,Pengusaha,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,82000.0
3515676,Female,26,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
93818,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1690000.0
3673500,Female,26,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Tabungan,1,94516.12903225806
259913,Female,26,IRT,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,0,0.0
3732551,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,50000.0
1546292,Male,26,Swasta,< 10 Juta,non referal,Gaji,1,10000.0
1690667,Male,26,Swasta,< 10 Juta,non referal,Gaji,1,244444.44444444444
1596457,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
1564301,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,22500.0
1703577,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,526.3157894736842
1847364,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,8823.529411764706
1779256,Male,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3875519,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,10833.333333333334
3882358,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3735660,Female,26,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,1,72258.06451612903
2652980,Female,26,PNS,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,571724.1379310344
3818048,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,56250.0
3868822,Male,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,31666.666666666668
3801629,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3886635,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Undian,1,100000.0
3844847,Female,26,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,2010784.3137254901
1802025,Female,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,468750.0
3746583,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3885415,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,2350000.0
3757087,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,3666.6666666666665
3835377,Female,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,329803.92156862747
763284,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,55200.0
1196178,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,7445581.879310345
3780345,Female,26,Pelajar,< 10 Juta,used referral,Gaji,1,733620.6896551724
924450,Female,26,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,113064.51612903226
3878369,Male,26,Pelajar,< 10 Juta,used referral,Gaji,0,0.0
2695218,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,4705.882352941177
3731150,Female,26,Pelajar,< 10 Juta,used referral,Gaji,1,715263.1578947369
3808552,Male,26,Pelajar,< 10 Juta,non referal,Tabungan,1,40727.27272727273
3787385,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Tabungan,0,0.0
3780417,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,1796379.3103448276
3791158,Male,26,Pelajar,< 10 Juta,used referral,Gaji,1,96206.89655172414
3784467,Female,26,IRT,< 10 Juta,non referal,Dari Orang Tua / Anak,1,40000.0
3885732,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,37886.413043478264
3743492,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,112903.2258064516
3736922,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,839682.5396825396
3887161,Male,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0.0
3811588,Female,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,87272.72727272728
3867359,Female,26,IRT,< 10 Juta,non referal,Gaji,0,0.0
3895352,Male,26,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,112000.0
3901555,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,50000.0
3750181,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,129508.19672131147
3401182,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,209803.92156862744
3779590,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,490384.6153846154
3837167,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3888231,Male,26,PNS,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
3892310,Male,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,50000.0
3879408,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,60000.0
3823894,Male,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,725555.5555555555
3899859,Female,26,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,14000.0
3866421,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,45369.166666666664
3889674,Male,26,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3751450,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,0,0.0
3778820,Female,26,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,361764.70588235295
1452964,Male,26,Others,< 10 Juta,non referal,Lainnya,0,0.0
3897832,Male,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,10000.0
3732802,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,4761.9047619047615
3895821,Male,26,Others,< 10 Juta,used referral,Gaji,1,1521.7391304347825
3892409,Female,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,81304.34782608696
3889034,Female,26,IRT,> Rp 50 Juta - 100 Juta,non referal,Dari Orang Tua / Anak,1,77021.27659574468
3816995,Male,26,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Gaji,1,10000.0
3840342,Male,26,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,1,6923.076923076923
1895382,Male,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,456153.8461538461
3731227,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,251771.69491525425
3744718,Male,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,6382.978723404255
3883306,Male,26,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,1666.6666666666667
3881326,Male,26,Swasta,< 10 Juta,used referral,Keuntungan Bisnis,0,0.0
3838635,Female,26,Swasta,< 10 Juta,used referral,Gaji,1,308000.0
3829477,Male,26,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,4746538.461538462
3878558,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,4166.666666666667
2903929,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,4298367.346938776
3791629,Male,26,Others,< 10 Juta,non referal,Gaji,1,198965.5172413793
3899250,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,312129.02173913043
3818535,Male,26,Pelajar,< 10 Juta,used referral,Tabungan,0,0.0
3743405,Male,26,Pelajar,< 10 Juta,used referral,Gaji,0,0.0
817620,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3675508,Male,26,Swasta,< 10 Juta,non referal,Gaji,1,315018.6923076923
3807701,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,54000.0
3817360,Female,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,50000.0
3741206,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,210000.0
3745052,Female,26,Pelajar,< 10 Juta,used referral,Gaji,0,0.0
405984,Female,26,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,6046511.627906977
3905752,Male,26,Swasta,< 10 Juta,non referal,Gaji,1,140000.0
3925090,Male,26,Pelajar,< 10 Juta,used referral,Gaji,1,174302.03333333333
3946245,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,55000.0
3941574,Male,26,Others,< 10 Juta,non referal,Gaji,1,147468.2068965517
3948811,Female,26,Pelajar,< 10 Juta,non referal,Gaji,0,0.0
3908897,Male,26,Others,< 10 Juta,used referral,Gaji,1,688571.4285714285
3927596,Female,26,Pelajar,< 10 Juta,used referral,Gaji,1,2633023.2558139535
3909949,Female,26,Pelajar,< 10 Juta,used referral,Gaji,1,135135.13513513515
3907857,Female,26,Pelajar,< 10 Juta,used referral,Gaji,1,100000.0
3829631,Male,26,Others,< 10 Juta,used referral,Gaji,1,10000.0
3907802,Male,26,Swasta,< 10 Juta,used referral,Gaji,0,0.0
3933064,Male,26,Others,< 10 Juta,used referral,Gaji,0,0.0
3914943,Male,26,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,1,48093.023255813954
3917593,Female,26,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,1,2790.6976744186045
3910955,Male,26,Others,< 10 Juta,used referral,Lainnya,1,227.27272727272728
3937058,Female,26,Pelajar,< 10 Juta,non referal,Gaji,1,29512.19512195122
3914168,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,98139.53488372093
3890831,Male,26,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3922870,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,568571.4285714285
3826249,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,47826.086956521736
3902097,Male,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,1400000.0
3947461,Female,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,3902.439024390244
3937591,Female,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,120731.70731707317
3943467,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3915088,Male,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,240000.0
3835114,Male,26,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Gaji,1,754166.6666666666
3916190,Male,26,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
3936242,Female,26,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3822322,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,51250.0
3902650,Female,26,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,40000.0
3931657,Male,26,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3606096,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,17647.058823529413
3933206,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,9302.32558139535
3835155,Male,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,60000.0
3916792,Female,26,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3913691,Male,26,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
3933087,Female,26,Others,> Rp 50 Juta - 100 Juta,non referal,Dari Orang Tua / Anak,1,582666.6666666666
3924748,Female,26,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,141707.31707317074
3921505,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,630000.0
3829246,Female,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3938750,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,531190.4761904762
3927097,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3948271,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3934409,Male,26,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,32867111.08108108
3902104,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,1866960.6666666667
3937756,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3940300,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,534558.8095238095
3943847,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,30000.0
3926574,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,949767.4418604651
3904966,Male,26,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3935445,Male,26,Pengusaha,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,148217.2619047619
3933222,Female,26,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,252631.57894736843
3943175,Female,26,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,1021682.125
3911503,Male,26,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
3936320,Female,26,Pengusaha,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,59756.09756097561
3915033,Male,26,Others,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,0,0.0
3927177,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,365116.27906976745
3907361,Male,26,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,4795000.0
3936524,Female,26,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Hasil Investasi,1,3000000.0
2276572,Female,26,IRT,Rp 10 Juta - 50 Juta,non referal,Gaji,1,280000.0
702096,Female,26,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
4411796,Female,26,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,200000.0
4448043,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,1000000.0
4442581,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,10000.0
4419917,Male,26,TNI/Polisi,< 10 Juta,non referal,Gaji,1,560000.0
4429470,Male,26,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,1,500000.0
4433149,Female,26,Pelajar,< 10 Juta,non referal,Gaji,1,30000.0
4427573,Female,26,IRT,< 10 Juta,used referral,Dari Suami / istri,1,7000000.0
4429440,Male,26,Pengusaha,< 10 Juta,used referral,Gaji,0,0.0
4447126,Male,26,Others,< 10 Juta,used referral,Gaji,0,0.0
4448502,Male,26,Pelajar,< 10 Juta,non referal,Gaji,1,40000.0
4421570,Female,26,Pelajar,< 10 Juta,non referal,Gaji,1,126666.66666666667
